pair_id,old_content_source,old_snapshot_ref,new_content_source,old_text_chars,new_text_chars,old_content_quality_pass,new_content_quality_pass
35a1bd18728d862e0193,git_history,080d7fc39e311195462c7dd449fa6c246bdd8c76,live_fetch,8054,2612,true,true
35e88caa4ddf307d330e,git_history,080d7fc39e311195462c7dd449fa6c246bdd8c76,live_fetch,8054,2612,true,true
35ff0a3e986dd144dd9d,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,3661,4582,true,true
36306b9d4fd83c2f4a19,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,487,3786,true,true
366efaed2c1b6bb2c7c6,unavailable,,live_fetch,0,2842,false,true
36fd3decf2d7fa5f13a9,unavailable,,live_fetch,0,2191,false,true
3708802c7cdcdfb803b5,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,560,2722,true,true
3730a1d12091f8da9078,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,7873,11775,true,true
380b0da0db72714b0989,git_history,c312c0a0daaaf6673a713d8c1281ecb7623d900a,repo_head,12733,23206,true,true
38c164f30aae0df29a96,unavailable,,live_fetch,0,7098,false,true
38ceab89d8fda2be9ad1,git_history,080d7fc39e311195462c7dd449fa6c246bdd8c76,live_fetch,8054,2612,true,true
38d04ccf5c20f474a72f,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,4888,6025,true,true
390ecc443369350f80b2,git_history,080d7fc39e311195462c7dd449fa6c246bdd8c76,live_fetch,8054,2612,true,true
3991b3971284a551bd45,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,repo_head,2583,1718,true,true
39cf9d1f71ce06a39a57,unavailable,,live_fetch,0,13351,false,true
39efcd87c095bbd4201d,git_history,1a80726074e26766353485bb4ba787372cadc467,live_fetch,1467,2149,true,true
3ad78b60c572605f0981,git_history,1a80726074e26766353485bb4ba787372cadc467,repo_head,3348,4343,true,true
3ada48eef3b161fdc723,unavailable,,live_fetch,0,12659,false,true
3ae533a60efd19252602,unavailable,,live_fetch,0,2512,false,true
3b2af4fe3fa93f199e1c,unavailable,,live_fetch,0,5135,false,true
3b51100f5fb1edc4f858,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,3097,8257,true,true
3b6841d4cbf719221a9c,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,repo_head,740,1305,true,true
3bce904aade12188c8c5,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,3819,1055,true,true
3bdbc1fcc7855e22f410,git_history,080d7fc39e311195462c7dd449fa6c246bdd8c76,live_fetch,8054,2612,true,true
3ca384f4f6809119d4aa,git_history,080d7fc39e311195462c7dd449fa6c246bdd8c76,live_fetch,8054,2612,true,true
3cab49bc0e59fdd15886,git_history,080d7fc39e311195462c7dd449fa6c246bdd8c76,live_fetch,4328,2612,true,true
3cb15b3f6c106fffac40,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,repo_head,2032,9186,true,true
3cec18e7c0e85ca37e60,git_history,c312c0a0daaaf6673a713d8c1281ecb7623d900a,repo_head,3183,2765,true,true
3cfcf6b215b903a5b82c,unavailable,,live_fetch,0,9736,false,true
3d0adff9fca9e7725f74,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,550,2487,true,true
3d420b04aa767ac7b9b8,unavailable,,live_fetch,0,10541,false,true
3d7569ef3f6cbfe5e573,git_history,080d7fc39e311195462c7dd449fa6c246bdd8c76,live_fetch,8054,2612,true,true
3def6aaf606321a9b4fd,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,2552,3530,true,true
3e0e6b51a3b7a0e5dd44,git_history,080d7fc39e311195462c7dd449fa6c246bdd8c76,live_fetch,8054,2612,true,true
3e84e7bc69164ef8fbd4,git_history,080d7fc39e311195462c7dd449fa6c246bdd8c76,live_fetch,4328,2612,true,true
3f25d4e65f63995421e4,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,repo_head,558,2986,true,true
3f619c7746d09bfe7b7a,unavailable,,live_fetch,0,6411,false,true
3f8ee5fda4d6f7d63bfb,git_history,080d7fc39e311195462c7dd449fa6c246bdd8c76,live_fetch,5625,22173,true,true
3fa6ef3def1138ff62b6,unavailable,,live_fetch,0,1627,false,true
40065817d4691eccc8d7,git_history,080d7fc39e311195462c7dd449fa6c246bdd8c76,live_fetch,980,1055,true,true
40512dedffd3031c014c,unavailable,,live_fetch,0,8257,false,true
4073f2cca47aa6d12c7e,unavailable,,live_fetch,0,951,false,true
40c8c7b830b52e83f90d,git_history,080d7fc39e311195462c7dd449fa6c246bdd8c76,live_fetch,8054,2612,true,true
410d32a398a8bfcdb9b7,git_history,080d7fc39e311195462c7dd449fa6c246bdd8c76,live_fetch,7224,2612,true,true
412b70b8a9716dd164cc,git_history,c312c0a0daaaf6673a713d8c1281ecb7623d900a,repo_head,900,2760,true,true
4183658eaa243b73c89b,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,2083,1505,true,true
418fec2bb08f798b58ee,unavailable,,live_fetch,0,1837,false,true
4190fcb1aa1d091af6d4,unavailable,,live_fetch,0,3767,false,true
41b7a1ab0aa210abff3a,git_history,080d7fc39e311195462c7dd449fa6c246bdd8c76,live_fetch,5625,4320,true,true
41bc97c8361f8c214fcc,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,550,22945,true,true
41dacecb8a17b54922a4,git_history,a18fd1b3f93e69eeafae7afa792a2aa217eedd33,live_fetch,701,8492,true,true
420e8a6728219e8a72dc,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,474,3787,true,true
4244f5392d474d193abc,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,487,2177,true,true
42a8a64fa8b51d735738,unavailable,,live_fetch,0,10567,false,true
42ad3a352db93b966717,git_history,080d7fc39e311195462c7dd449fa6c246bdd8c76,live_fetch,8054,2612,true,true
42f10281907ef9fa30fd,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,3454,8259,true,true
430c7be15d56681fbe3e,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,repo_head,741,789,true,true
43775d2faaf0e02186dc,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,534,1815,true,true
437f71921babb9f7edf6,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,repo_head,807,915,true,true
439f078eb7d480fcc4da,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,474,951,true,true
43b0a64e317099a6b86c,unavailable,,live_fetch,0,10872,false,true
43be4c6bb618929235f8,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,3858,4170,true,true
43c30fb57dabe5640614,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,repo_head,588,577,true,true
43cc6958c638b608ae24,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,546,2534,true,true
43cf19f3eb590a6abf53,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,579,3104,true,true
441b3fc5b642b1846a56,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,4240,10193,true,true
44443d79ff3f33b083aa,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,654,1944,true,true
44f32161f3bdf914df9f,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,2748,2861,true,true
45f2516976ae8780b406,git_history,080d7fc39e311195462c7dd449fa6c246bdd8c76,unavailable,6005,0,true,false
4638dd463f4ec1cf3dd9,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,534,5735,true,true
46876c0a337f6ec2dc37,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,repo_head,3238,978,true,true
46e831c4161a05e29243,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,550,1819,true,true
46f3d5a26fc59d58d70e,git_history,c312c0a0daaaf6673a713d8c1281ecb7623d900a,live_fetch,889,13391,true,true
4700a464b58f448c17f4,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,repo_head,748,691,true,true
4717160e908a3a44b471,git_history,080d7fc39e311195462c7dd449fa6c246bdd8c76,live_fetch,8054,2612,true,true
47b9332058972ca0b75b,unavailable,,live_fetch,0,1793,false,true
47d6dfd3bd6ef2ec9c8a,unavailable,,repo_head,0,5899,false,true
480c8bf6543e153e4e9a,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,474,4633,true,true
482a27e48bf447d0b10e,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,7906,8650,true,true
483f83e5a7eaa2a0a544,git_history,080d7fc39e311195462c7dd449fa6c246bdd8c76,live_fetch,8054,2612,true,true
485f7dbdfe609024a395,unavailable,,live_fetch,0,1628,false,true
4878a72bdc57806e123f,git_history,080d7fc39e311195462c7dd449fa6c246bdd8c76,live_fetch,8054,2612,true,true
488ecd72a8e417600ab5,git_history,a18fd1b3f93e69eeafae7afa792a2aa217eedd33,live_fetch,666,1119,true,true
4898fdcf2db7a2906f15,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,550,4913,true,true
48a54ec7e758560113c6,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,4675,18793,true,true
48ca4c8423573409dfb5,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,534,4671,true,true
48eb29c0cc9541c9a14c,git_history,080d7fc39e311195462c7dd449fa6c246bdd8c76,unavailable,2002,0,true,false
4955ce62a0b109dd35ee,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,2990,4475,true,true
4992436ff4cf5e58d025,git_history,080d7fc39e311195462c7dd449fa6c246bdd8c76,live_fetch,8054,2612,true,true
49cd3f67695a2eac8cad,git_history,080d7fc39e311195462c7dd449fa6c246bdd8c76,live_fetch,4328,2612,true,true
4a2e702e55da85abdffe,git_history,080d7fc39e311195462c7dd449fa6c246bdd8c76,live_fetch,8054,2612,true,true
4a52b3bc2f43a6fc0678,unavailable,,live_fetch,0,1055,false,true
4a5e2d02954d5bd752d4,git_history,c312c0a0daaaf6673a713d8c1281ecb7623d900a,repo_head,5203,17230,true,true
4a614b31a6d99cd7eed5,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,825,1327,true,true
4a862461b48d336e0ff4,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,2438,1956,true,true
4b50b94b72a449d19359,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,2857,3342,true,true
4b600e8bce118e6cc66d,git_history,c312c0a0daaaf6673a713d8c1281ecb7623d900a,unavailable,10587,0,true,false
4b6be50115897adfb2af,unavailable,,live_fetch,0,10103,false,true
4b847696f8a2b45066d8,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,474,1240,true,true
4b88fb7f25fbe940667f,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,3732,3574,true,true
4bd64330535af1e3b721,git_history,1a80726074e26766353485bb4ba787372cadc467,live_fetch,9067,18803,true,true
4c46d186a4bac9da7d36,unavailable,,unavailable,0,0,false,false
4c939cfe27360958ec13,git_history,080d7fc39e311195462c7dd449fa6c246bdd8c76,live_fetch,1330,765,true,true
4c959a6a66f6fa0b0ae6,git_history,c312c0a0daaaf6673a713d8c1281ecb7623d900a,repo_head,3594,7009,true,true
4ce77b8b8674f614a32e,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,474,9786,true,true
4d46c681b00c694f0d84,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,550,6956,true,true
4d6bb4ec5cdee172d164,git_history,080d7fc39e311195462c7dd449fa6c246bdd8c76,live_fetch,5625,32000,true,true
4d7127837a0a9e3744b3,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,650,3874,true,true
4d8b7213b1170f103664,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,repo_head,766,713,true,true
4d94dbc1fb7e1f8e0100,unavailable,,live_fetch,0,3738,false,true
4ddee714a2e2814fe503,unavailable,,live_fetch,0,15004,false,true
4df02e5ca1bae48c3dc3,unavailable,,live_fetch,0,2612,false,true
4e1962ea423100a03cda,git_history,080d7fc39e311195462c7dd449fa6c246bdd8c76,live_fetch,8054,2612,true,true
4e2cf528517a09f02094,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,534,4660,true,true
4e5dc84c36ba44fc8b94,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,unavailable,764,0,true,false
4e6e6feea74a5efe0625,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,repo_head,1210,1690,true,true
4eb86f0daf510dbe1f10,unavailable,,live_fetch,0,1131,false,true
4eb970640a26cc950d15,git_history,1a80726074e26766353485bb4ba787372cadc467,live_fetch,1161,4640,true,true
4ed183c690024272c016,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,550,6177,true,true
4ed1a7f6282535a638ed,unavailable,,live_fetch,0,2082,false,true
4ee514b497f32e6b2c70,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,repo_head,710,1171,true,true
4f659f865c5a42f9515f,unavailable,,live_fetch,0,2285,false,true
4ff03356ca53e9376d14,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,712,5226,true,true
500357394ab0d4a4d391,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,550,4183,true,true
500b410f4d5667336902,unavailable,,live_fetch,0,6452,false,true
5070e2e1c5ef4a412b83,unavailable,,live_fetch,0,5406,false,true
5109caa0a2a6f184209e,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,550,1157,true,true
5138ba44a50269f11c22,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,546,2761,true,true
515bd6904f6237909108,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,repo_head,474,1229,true,true
517a1ba26c5387489d4d,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,2554,4280,true,true
5184e1a7e084639228cc,git_history,080d7fc39e311195462c7dd449fa6c246bdd8c76,live_fetch,8054,2612,true,true
519295c94761ba2f3d93,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,5224,18987,true,true
51df7672757ebc589235,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,repo_head,741,789,true,true
52009da7454f0400202b,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,1956,2085,true,true
52131d6f2d0f6dc719de,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,546,3182,true,true
521ec24b0832f6da851e,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,666,4349,true,true
527e495c1ba1f4ddb6bf,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,2249,5243,true,true
52a551c0e1a723c43bcd,unavailable,,live_fetch,0,5679,false,true
5346e8a72b409947eb35,unavailable,,live_fetch,0,7069,false,true
535abc8e08b61e40fede,unavailable,,live_fetch,0,491,false,true
53f225dec988846fa90b,unavailable,,live_fetch,0,1275,false,true
53fe5e95db130c40fbea,git_history,080d7fc39e311195462c7dd449fa6c246bdd8c76,live_fetch,4328,2612,true,true
54549888a29a4f4a3baa,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,550,5634,true,true
546269cda1e717225a66,git_history,080d7fc39e311195462c7dd449fa6c246bdd8c76,live_fetch,4328,2612,true,true
54721773db7e1b547380,git_history,080d7fc39e311195462c7dd449fa6c246bdd8c76,live_fetch,4328,2612,true,true
5481822057b124c4be67,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,repo_head,736,5962,true,true
549a5995a6cc4333f077,git_history,080d7fc39e311195462c7dd449fa6c246bdd8c76,live_fetch,8054,2612,true,true
54b46e26e018ad8e59bf,unavailable,,live_fetch,0,4025,false,true
54d69da09f0c359bb73d,git_history,080d7fc39e311195462c7dd449fa6c246bdd8c76,live_fetch,1330,4423,true,true
54df152429c90f991170,unavailable,,repo_head,0,16347,false,true
5545e3b0e8f5409f69c4,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,764,12881,true,true
556d6bc3e4945e58690e,git_history,c312c0a0daaaf6673a713d8c1281ecb7623d900a,repo_head,4061,6258,true,true
55a9022d7b2135ee6632,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,3263,2690,true,true
55b8ea2f072fd9d9c7bc,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,repo_head,474,9675,true,true
55d506c4654c02d7e48f,unavailable,,live_fetch,0,1635,false,true
55ebba82c1abe9553193,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,550,3618,true,true
55f6704e519648e77d55,git_history,080d7fc39e311195462c7dd449fa6c246bdd8c76,live_fetch,8054,2612,true,true
55fb3e1e445168ccf864,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,487,1419,true,true
5619bdd170c5604d74a2,unavailable,,live_fetch,0,14082,false,true
56407f98f58479273e65,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,1478,3030,true,true
56aa6d7c6cfd8d6efe86,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,1416,2035,true,true
56c6dfd06852dc787460,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,709,951,true,true
56cded35cf62d509f9d2,git_history,c312c0a0daaaf6673a713d8c1281ecb7623d900a,repo_head,4916,17230,true,true
575aeed94d5e54b8c88b,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,550,1517,true,true
576f13f91841edf388ac,git_history,c312c0a0daaaf6673a713d8c1281ecb7623d900a,repo_head,1631,19888,true,true
57c6ce80e800210aef91,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,550,6552,true,true
57eafb5c459978df3173,git_history,c312c0a0daaaf6673a713d8c1281ecb7623d900a,repo_head,3162,16623,true,true
57f0ddc606d38497dad5,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,474,3464,true,true
58a22e60eab45d45a41e,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,806,2631,true,true
58cfcfd546c232de02cb,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,740,1166,true,true
5937f4ee75b2a493e384,unavailable,,live_fetch,0,16239,false,true
594fa437bdd039e6dfd4,unavailable,,live_fetch,0,653,false,true
595b8959c367637aa64f,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,706,2635,true,true
595d9ee17953cad1092b,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,651,13074,true,true
595e809712140c64b8fd,git_history,080d7fc39e311195462c7dd449fa6c246bdd8c76,live_fetch,8113,18861,true,true
59d472f7a60c7e33a79f,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,3819,3437,true,true
5a0feb2ce61dcd9e4ae2,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,1256,1013,true,true
5b1426d712b41f5fb279,git_history,a18fd1b3f93e69eeafae7afa792a2aa217eedd33,live_fetch,2107,3040,true,true
5b1e0722fcb97695366d,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,654,1680,true,true
5b28bdd863ced204cfda,unavailable,,unavailable,0,0,false,false
5b503a49fcccf1067a3d,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,repo_head,1035,2941,true,true
5b721b41492a15ec312b,unavailable,,unavailable,0,0,false,false
5b7602f8305d8e690c83,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,3366,4127,true,true
5bd8c270b3f702020aaf,git_history,080d7fc39e311195462c7dd449fa6c246bdd8c76,live_fetch,5625,2381,true,true
5bea286cf1e801bc7b60,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,repo_head,1210,1690,true,true
5c36ab2d92dd8220e8cd,git_history,a18fd1b3f93e69eeafae7afa792a2aa217eedd33,live_fetch,5118,4582,true,true
5cc85ea169131595d77b,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,repo_head,756,2986,true,true
5ce1a75e859f09dabb09,unavailable,,repo_head,0,3361,false,true
5d2858197a22b28fd2c9,git_history,c312c0a0daaaf6673a713d8c1281ecb7623d900a,repo_head,5931,6506,true,true
5d3b8c302a2e636fa376,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,452,3021,true,true
5d708e6007f454a5ab04,unavailable,,live_fetch,0,3896,false,true
5db06dfd38d2ca5f68bc,unavailable,,live_fetch,0,3816,false,true
5dd795e006b6d8b9c789,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,repo_head,1980,820,true,true
5df1652310b00fb9e1ac,git_history,080d7fc39e311195462c7dd449fa6c246bdd8c76,live_fetch,8054,2612,true,true
5e67dcb6a926ed34cb4a,unavailable,,repo_head,0,796,false,true
5e8a64476b664638f1ae,git_history,1a80726074e26766353485bb4ba787372cadc467,live_fetch,917,4419,true,true
5ef9d3008cb4844ee5d9,unavailable,,live_fetch,0,5135,false,true
5f154d39ef4953ee4a98,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,3454,5212,true,true
5f88e4b480c034f6c041,unavailable,,live_fetch,0,8439,false,true
60322e029b27f8fe0084,unavailable,,live_fetch,0,8431,false,true
605749445f4aa256a9d8,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,4181,15677,true,true
60aeaa135c7830a91903,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,2925,951,true,true
60b6a17542c1dec2ee5d,unavailable,,live_fetch,0,8639,false,true
60f609ff501ad2da6fe9,git_history,080d7fc39e311195462c7dd449fa6c246bdd8c76,live_fetch,11366,1993,true,true
60fa86a2096d20ced040,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,repo_head,693,725,true,true
616811fe059073820a64,git_history,080d7fc39e311195462c7dd449fa6c246bdd8c76,live_fetch,4328,2612,true,true
61c9ddc83a506931f2fd,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,4455,2113,true,true
61eb77d9f615752e1b83,git_history,080d7fc39e311195462c7dd449fa6c246bdd8c76,live_fetch,8054,2612,true,true
61fc982a6bf992ab6f7d,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,550,18400,true,true
6239f16416eb38583134,git_history,c312c0a0daaaf6673a713d8c1281ecb7623d900a,repo_head,5203,5942,true,true
626e75f0be877cb02488,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,546,1931,true,true
62e99cf53c740102021c,unavailable,,live_fetch,0,3219,false,true
62f38830a29eab7917c2,git_history,080d7fc39e311195462c7dd449fa6c246bdd8c76,live_fetch,2272,2612,true,true
63119045f77e84f9231d,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,2590,2094,true,true
63ba30465aedf5461c88,git_history,c312c0a0daaaf6673a713d8c1281ecb7623d900a,repo_head,889,7528,true,true
640e3c5b6e7f8d838d22,unavailable,,repo_head,0,730,false,true
6464017c73108eb35984,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,550,2080,true,true
6467007955cfb75ccae7,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,550,22945,true,true
646a28f7429531407cf1,git_history,1a80726074e26766353485bb4ba787372cadc467,live_fetch,1339,5250,true,true
647f2fc04e8281935973,unavailable,,live_fetch,0,951,false,true
64de657008682e5515ed,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,5224,18987,true,true
64eb59b69b532039f4b5,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,1505,8031,true,true
64ebf65044377c2cf96e,unavailable,,live_fetch,0,13235,false,true
64f6fa4dbddb82101316,unavailable,,live_fetch,0,1395,false,true
6512ed6ddd370b71501e,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,546,4241,true,true
655617accef26be956ea,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,1030,795,true,true
656ea431465e90eef333,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,534,4237,true,true
657a28d753362c6806be,git_history,c312c0a0daaaf6673a713d8c1281ecb7623d900a,repo_head,2297,2365,true,true
65ad23d4826f43bcef08,unavailable,,live_fetch,0,5368,false,true
65d4f595f36d54032b96,unavailable,,live_fetch,0,1323,false,true
65f8dc1c08741d487c2b,git_history,a18fd1b3f93e69eeafae7afa792a2aa217eedd33,repo_head,3148,1427,true,true
66a43ed058322ffc80fc,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,534,1595,true,true
685030df9863aeb44e27,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,534,3842,true,true
68c47ad7f5316cd9dff2,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,534,6172,true,true
68cdf791be963ca3b438,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,repo_head,16231,18030,true,true
68cff72c9c30dc975791,git_history,c312c0a0daaaf6673a713d8c1281ecb7623d900a,repo_head,1962,677,true,true
68d78988281c47a1b313,git_history,080d7fc39e311195462c7dd449fa6c246bdd8c76,live_fetch,537,4526,true,true
68fd7918466b4f37af22,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,474,3746,true,true
6933790f866f51ccf011,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,repo_head,806,747,true,true
69472eb00ed292c8230e,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,534,4649,true,true
6986597e33c9d79b738a,unavailable,,live_fetch,0,2167,false,true
6a0ce8e6a4021f61ffb9,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,550,951,true,true
6a56c3884d0de5d8fd03,git_history,080d7fc39e311195462c7dd449fa6c246bdd8c76,live_fetch,4328,2612,true,true
6af096ad2702aa1282ec,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,6071,3959,true,true
6b104f19d6992c8a3c06,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,2378,1432,true,true
6b1346ff07728825e82e,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,repo_head,709,728,true,true
6b2486fd409fcb699d22,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,487,627,true,true
6b49a2b95de39a7192d1,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,550,3630,true,true
6b5b9f8e28e6115111c5,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,5205,18756,true,true
6bb17da18866f71c607c,unavailable,,live_fetch,0,2612,false,true
6bcb23193384a3bf1b02,git_history,a18fd1b3f93e69eeafae7afa792a2aa217eedd33,repo_head,2107,4038,true,true
6c10d86de0dd5b4fd2c3,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,748,2152,true,true
6c6fc45d67721e6d94bd,git_history,df96bb0aa487ee20c2a537f93c8d7e902cf56963,live_fetch,474,4911,true,true
6c79562c90a4ee6060ca,unavailable,,repo_head,0,5962,false,true
6c8da379050ac1f0513d,unavailable,,unavailable,0,0,false,false
